scenario,episode_id,task_id,agent_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio,action_space_hint,deadline_slots,size_bucket,compute_bucket,mem_bucket,atomicity,split_bucket,urgency,latency_sensitive,compute_heavy,io_heavy,memory_heavy,routing_hint,task_type,task_subtype,type_reason,multi_flags,is_general,is_deadline_hard,is_latency_sensitive,is_compute_intensive,is_data_intensive,final_flag
light,0,601,14,1073,1073.0,1.660118,1178283400.0,1956089500.0,82.71326,text,0,,,1,0.5399194,continuous,,M,L,L,splittable,M,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,602,9,1074,1074.0,4.8652444,1228778800.0,5978309000.0,87.16238,text,1,1.4458778,1075.4459,1,0.31451133,continuous,2.0,L,L,L,splittable,S,hard,True,True,True,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'memory_heavy', 'io_heavy', 'splittable']",False,True,False,False,False,deadline_hard
light,0,603,10,1078,1078.0,1.2347876,1569110800.0,1937518600.0,106.48995,image,0,,,1,0.45075867,continuous,,S,L,L,splittable,M,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,604,9,1083,1083.0,3.0769973,1010678000.0,3109853400.0,58.141438,text,0,,,0,0.0,discrete,,L,M,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,605,15,1083,1083.0,4.3922777,677899460.0,2977522700.0,69.40701,sensor,0,,,1,0.25080678,continuous,,L,S,M,splittable,S,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",False,False,False,False,True,data_intensive
light,0,606,16,1087,1087.0,2.6474986,839212860.0,2221815000.0,62.613194,video,0,,,0,0.0,discrete,,L,S,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,607,3,1088,1088.0,1.1214296,1220014600.0,1368160400.0,47.343975,text,0,,,1,0.5101361,continuous,,S,L,S,splittable,M,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,608,13,1098,1098.0,2.4961238,594545860.0,1484060000.0,123.37193,text,0,,,1,0.45533764,continuous,,L,S,L,splittable,M,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,609,8,1101,1101.0,1.0776877,1954833900.0,2106700700.0,51.97377,sensor,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,610,14,1104,1104.0,2.5869586,2373548500.0,6140271600.0,94.83485,image,0,,,1,0.45327875,continuous,,L,L,L,splittable,M,none,False,True,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'io_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,611,6,1112,1112.0,1.0363085,1548715500.0,1604947200.0,139.9989,image,0,,,0,0.0,discrete,,S,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,612,4,1113,1113.0,4.171252,730724300.0,3048034800.0,113.72269,image,0,,,0,0.0,discrete,,L,S,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,613,14,1114,1114.0,1.7283769,976012100.0,1686916600.0,48.067894,sensor,0,,,0,0.0,discrete,,M,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,614,5,1115,1115.0,1.7776568,799420000.0,1421094400.0,60.909153,image,0,,,1,0.4558851,continuous,,M,S,M,splittable,M,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],True,False,False,False,False,general
light,0,615,8,1118,1118.0,1.7097772,749245700.0,1281043200.0,82.82748,sensor,0,,,0,0.0,discrete,,M,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,616,7,1119,1119.0,1.986655,1057626430.0,2101138800.0,58.404846,sensor,0,,,0,0.0,discrete,,M,M,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,617,2,1120,1120.0,1.5783383,726922940.0,1147330300.0,139.9989,image,0,,,0,0.0,discrete,,S,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,618,5,1120,1120.0,1.3837193,622015300.0,860694660.0,83.73983,image,0,,,0,0.0,discrete,,S,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,619,3,1121,1121.0,1.4901782,714689500.0,1065014660.0,73.89382,image,0,,,1,0.55756783,continuous,,S,S,M,splittable,M,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],True,False,False,False,False,general
light,0,620,13,1127,1127.0,1.4666312,1559237400.0,2286826000.0,54.64897,video,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,621,17,1127,1127.0,1.982157,1201971000.0,2382495000.0,66.70379,video,0,,,0,0.0,discrete,,M,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,622,2,1129,1129.0,1.1789372,765945400.0,903001500.0,42.51522,text,0,,,1,0.5526879,continuous,,S,S,S,splittable,M,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],True,False,False,False,False,general
light,0,623,9,1129,1129.0,2.4268188,556846400.0,1351365400.0,54.726673,text,0,,,1,0.5206938,continuous,,M,S,S,splittable,M,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],True,False,False,False,False,general
light,0,624,6,1133,1133.0,2.5465322,1166921500.0,2971603000.0,46.109653,text,0,,,0,0.0,discrete,,L,M,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,625,11,1135,1135.0,2.4706838,1001390100.0,2474118400.0,40.324593,image,1,1.5446159,1136.5446,0,0.0,discrete,2.0,L,M,S,atomic,NA,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy']",False,True,False,False,False,deadline_hard
light,0,626,12,1135,1135.0,3.2628596,1262135800.0,4118172000.0,129.82248,video,0,,,0,0.0,discrete,,L,L,L,atomic,NA,none,False,True,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,627,6,1139,1139.0,1.6588713,1305858000.0,2166250500.0,58.652058,text,0,,,1,0.33006877,continuous,,M,L,M,splittable,S,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,628,10,1140,1140.0,1.2915417,486523140.0,628364900.0,55.536446,text,0,,,0,0.0,discrete,,S,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,629,15,1140,1140.0,1.5558888,840855400.0,1308277600.0,62.199944,video,0,,,0,0.0,discrete,,S,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,630,17,1143,1143.0,1.5761575,881182800.0,1388882800.0,57.804543,sensor,0,,,1,0.64723605,continuous,,S,M,M,splittable,L,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],True,False,False,False,False,general
light,0,631,14,1144,1144.0,1.5356785,662794560.0,1017839360.0,75.55343,video,0,,,0,0.0,discrete,,S,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,632,8,1146,1146.0,3.1403756,988007940.0,3102716000.0,51.172104,image,0,,,0,0.0,discrete,,L,M,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,633,10,1146,1146.0,2.6781569,688413300.0,1843678700.0,56.360687,video,0,,,0,0.0,discrete,,L,S,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,634,9,1150,1150.0,1.9149051,1033978430.0,1979970400.0,62.97524,text,0,,,0,0.0,discrete,,M,M,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,635,9,1150,1150.0,1.9182204,687463360.0,1318706200.0,114.50758,text,1,1.187843,1151.1879,0,0.0,discrete,2.0,M,S,L,atomic,NA,hard,True,False,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy']",False,True,False,False,False,deadline_hard
light,0,636,12,1151,1151.0,1.9078586,1336263400.0,2549401600.0,43.62013,sensor,0,,,0,0.0,discrete,,M,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,637,14,1151,1151.0,2.2865121,1310963000.0,2997533000.0,80.6974,sensor,0,,,1,0.3380882,continuous,,M,L,L,splittable,S,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,638,4,1152,1152.0,1.9709628,720850100.0,1420768800.0,83.279854,sensor,0,,,0,0.0,discrete,,M,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,639,7,1155,1155.0,2.338676,914323260.0,2138305800.0,76.67181,image,0,,,1,0.72083324,continuous,,M,M,L,splittable,L,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,640,5,1156,1156.0,5.5438023,1057348200.0,5861730000.0,48.688263,text,0,,,0,0.0,discrete,,L,M,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,641,3,1157,1157.0,2.6772926,782901700.0,2096057100.0,72.95259,sensor,1,0.95818734,1157.9581,0,0.0,discrete,1.0,L,S,M,atomic,NA,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy']",False,True,False,False,False,deadline_hard
light,0,642,14,1164,1164.0,1.7093314,1015195200.0,1735305100.0,38.355408,video,0,,,0,0.0,discrete,,M,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,643,9,1166,1166.0,3.8858087,1984772100.0,7712444400.0,38.8812,sensor,0,,,0,0.0,discrete,,L,L,S,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,644,9,1166,1166.0,1.4977919,515506940.0,772122200.0,65.60603,image,0,,,0,0.0,discrete,,S,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,645,2,1168,1168.0,2.5321906,787024900.0,1992896900.0,57.88509,image,0,,,0,0.0,discrete,,L,S,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,646,11,1169,1169.0,2.8331041,944691300.0,2676408800.0,48.434242,text,0,,,0,0.0,discrete,,L,M,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,647,13,1169,1169.0,3.5234127,1169887400.0,4121995800.0,77.9279,image,0,,,0,0.0,discrete,,L,M,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,648,0,1170,1170.0,1.2215284,941512300.0,1150084100.0,116.591545,image,0,,,0,0.0,discrete,,S,M,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,649,15,1172,1172.0,2.786902,2136847400.0,5955184000.0,57.663914,image,0,,,1,0.26536524,continuous,,L,L,M,splittable,S,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,650,10,1173,1173.0,1.9033777,658361660.0,1253110900.0,101.65342,sensor,0,,,0,0.0,discrete,,M,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,651,15,1173,1173.0,2.7091618,579856800.0,1570925700.0,87.91335,image,0,,,0,0.0,discrete,,L,S,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,652,11,1176,1176.0,1.1508732,1136808400.0,1308322400.0,35.047848,image,0,,,0,0.0,discrete,,S,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,653,13,1182,1182.0,2.2200773,1031341440.0,2289657600.0,92.931984,sensor,0,,,0,0.0,discrete,,M,M,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,654,6,1183,1183.0,1.2087684,1622356200.0,1961052900.0,79.093636,image,0,,,0,0.0,discrete,,S,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,655,13,1184,1184.0,2.6653163,810990800.0,2161547000.0,80.20704,sensor,0,,,0,0.0,discrete,,L,S,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,656,16,1184,1184.0,3.9778926,965504800.0,3840674300.0,61.4937,video,0,,,0,0.0,discrete,,L,M,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,657,9,1185,1185.0,1.3239607,665306000.0,880838900.0,64.42741,text,0,,,0,0.0,discrete,,S,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,658,14,1185,1185.0,1.3657247,824756200.0,1126390000.0,50.62403,sensor,1,1.5868877,1186.5869,0,0.0,discrete,2.0,S,S,S,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],False,True,False,False,False,deadline_hard
light,0,659,12,1187,1187.0,1.3302678,1839965400.0,2447647000.0,61.85686,text,1,1.3784382,1188.3784,0,0.0,discrete,2.0,S,L,M,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",False,True,False,False,False,deadline_hard
light,0,660,3,1189,1189.0,1.4853439,1413572200.0,2099640800.0,120.58746,image,0,,,1,0.7231494,continuous,,S,L,L,splittable,L,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,661,15,1189,1189.0,0.97803754,1129647700.0,1104837900.0,52.38694,sensor,0,,,0,0.0,discrete,,S,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,662,11,1199,1199.0,1.9934672,736654660.0,1468496800.0,72.28641,text,0,,,0,0.0,discrete,,M,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,663,14,1200,1200.0,1.8149968,683623900.0,1240775200.0,42.056923,image,0,,,0,0.0,discrete,,M,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,664,6,1201,1201.0,3.1463988,1052442750.0,3311404500.0,60.465946,sensor,0,,,0,0.0,discrete,,L,M,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,665,12,1201,1201.0,1.2005891,1823718900.0,2189536800.0,43.27407,image,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,666,11,1202,1202.0,1.0406029,1519369000.0,1581059700.0,44.859863,sensor,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,667,14,1202,1202.0,1.9632703,1264625900.0,2482802700.0,68.356544,sensor,0,,,0,0.0,discrete,,M,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,668,17,1205,1205.0,0.90596676,1425219300.0,1291201400.0,49.55591,text,0,,,1,0.72279364,continuous,,S,L,S,splittable,L,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,669,11,1210,1210.0,3.277506,1665525200.0,5458769400.0,48.81652,image,1,1.6934898,1211.6935,0,0.0,discrete,2.0,L,L,S,atomic,NA,hard,True,True,True,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'io_heavy']",False,True,False,False,False,deadline_hard
light,0,670,13,1210,1210.0,2.856232,748007800.0,2136483800.0,47.777916,image,1,1.3248435,1211.3248,1,0.2882281,continuous,2.0,L,S,S,splittable,S,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy', 'splittable']",False,True,False,False,False,deadline_hard
light,0,671,3,1211,1211.0,2.401915,1074642600.0,2581200100.0,47.327866,image,0,,,0,0.0,discrete,,M,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,672,5,1211,1211.0,1.2295933,1758974800.0,2162823700.0,75.652504,video,0,,,1,0.32943198,continuous,,S,L,L,splittable,S,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,673,9,1211,1211.0,1.7259816,790371900.0,1364167300.0,80.64681,text,0,,,0,0.0,discrete,,M,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,674,6,1212,1212.0,2.824393,1578537600.0,4458410500.0,54.329174,video,0,,,0,0.0,discrete,,L,L,S,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,675,9,1214,1214.0,3.3063517,1805531400.0,5969721300.0,90.8524,image,0,,,0,0.0,discrete,,L,L,L,atomic,NA,none,False,True,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,676,9,1214,1214.0,3.3724198,559723400.0,1887622100.0,66.90947,text,0,,,1,0.3979205,continuous,,L,S,M,splittable,S,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",False,False,False,False,True,data_intensive
light,0,677,6,1216,1216.0,2.7277985,1546119400.0,4217502200.0,45.1618,video,0,,,0,0.0,discrete,,L,L,S,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,678,7,1217,1217.0,1.7302119,823042600.0,1424038000.0,72.160095,text,0,,,0,0.0,discrete,,M,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,679,12,1218,1218.0,1.549214,931513100.0,1443113100.0,61.85834,video,0,,,0,0.0,discrete,,S,M,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,680,14,1219,1219.0,0.9317601,577728300.0,538304200.0,102.787674,video,0,,,0,0.0,discrete,,S,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,681,17,1219,1219.0,2.352724,812400000.0,1911353000.0,57.64833,image,0,,,0,0.0,discrete,,M,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,682,6,1222,1222.0,1.4281594,1363728400.0,1947621400.0,69.537506,text,1,0.83674335,1222.8368,0,0.0,discrete,1.0,S,L,M,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",False,True,False,False,False,deadline_hard
light,0,683,5,1223,1223.0,1.2116393,1106297600.0,1340433700.0,38.206894,image,0,,,0,0.0,discrete,,S,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,684,6,1225,1225.0,3.7535644,939183100.0,3525284400.0,47.554897,image,0,,,1,0.49052757,continuous,,L,M,S,splittable,M,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",False,False,False,False,True,data_intensive
light,0,685,1,1226,1226.0,1.8068354,637398800.0,1151674600.0,56.110485,video,0,,,0,0.0,discrete,,M,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,686,4,1226,1226.0,1.4386573,1400990000.0,2015544400.0,105.46103,image,0,,,1,0.6840252,continuous,,S,L,L,splittable,L,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,687,4,1228,1228.0,1.2667637,799862100.0,1013236200.0,71.048775,sensor,0,,,0,0.0,discrete,,S,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,688,12,1230,1230.0,2.7937253,639748350.0,1787281200.0,38.773663,text,0,,,0,0.0,discrete,,L,S,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,689,1,1233,1233.0,4.7109365,787926200.0,3711870700.0,78.62578,text,0,,,0,0.0,discrete,,L,S,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,690,10,1235,1235.0,2.625281,1123318000.0,2949025500.0,65.92257,text,1,1.0144682,1236.0145,0,0.0,discrete,2.0,L,M,M,atomic,NA,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy']",False,True,False,False,False,deadline_hard
light,0,691,17,1235,1235.0,1.9433382,1444426500.0,2807009300.0,59.022808,text,0,,,0,0.0,discrete,,M,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,692,3,1236,1236.0,3.135109,894031170.0,2802884900.0,70.58824,sensor,1,1.6425725,1237.6426,1,0.33467624,continuous,2.0,L,M,M,splittable,S,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy', 'splittable']",False,True,False,False,False,deadline_hard
light,0,693,14,1240,1240.0,3.7305863,1722336900.0,6425326600.0,58.005753,text,0,,,0,0.0,discrete,,L,L,M,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,694,13,1243,1243.0,1.7466834,592290000.0,1034543100.0,39.99513,video,0,,,0,0.0,discrete,,M,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,695,17,1244,1244.0,1.714217,1371743000.0,2351465200.0,52.349155,text,0,,,0,0.0,discrete,,M,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,696,8,1250,1250.0,4.0576086,633037400.0,2568618000.0,58.939247,text,0,,,0,0.0,discrete,,L,S,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,697,8,1251,1251.0,1.0078052,1204531700.0,1213933300.0,59.11623,image,0,,,0,0.0,discrete,,S,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,698,9,1255,1255.0,2.9713078,887938240.0,2638337800.0,52.146015,image,0,,,0,0.0,discrete,,L,M,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
